Query,Genus/Species,Nucleotide_acc,Protein_acc,start,end,dir,PfamID1,Description
WP_036194465.1,Lysobacter concretionis Ko07 = DSM 16239,NZ_AVPS01000007.1,WP_084105694.1,60305,57269,-,PF05954,Phage late control gene D protein (GPD)
WP_036194465.1,Lysobacter concretionis Ko07 = DSM 16239,NZ_AVPS01000007.1,WP_036194472.1,63174,60402,-,PF07724,AAA domain (Cdc48 subfamily)
WP_036194465.1,Lysobacter concretionis Ko07 = DSM 16239,NZ_AVPS01000007.1,WP_036194474.1,64335,63243,-,PF06996,"Type VI secretion, TssG"
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372801.1,1790,104,-,PF03109,ABC1 family
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372802.1,2446,1786,-,PF02036,SCP-2 sterol transfer family
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372803.1,3500,2480,-,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_081931038.1,5566,3850,-,PF00501,AMP-binding enzyme
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372805.1,6503,5570,-,PF00561,alpha/beta hydrolase fold
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372806.1,6792,7647,+,PF03328,HpcH/HpaI aldolase/citrate lyase family
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_081931040.1,7643,10145,+,PF00474,Sodium:solute symporter family
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372808.1,10226,11105,+,PF03466,LysR substrate binding domain
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_031372809.1,11432,13712,+,PF00593,TonB dependent receptor
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_036149050.1,13840,15226,+,PF00144,Beta-lactamase
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_051885154.1,15234,16164,+,PF00294,pfkB family carbohydrate kinase
WP_081931038.1,Lysobacter antibioticus,NZ_JMTZ01000048.1,WP_081931042.1,16173,18369,+,PF03781,Sulfatase-modifying factor enzyme 1
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694534.1,1484,2714,+,PF07690,Major Facilitator Superfamily
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_039406870.1,3529,3052,-,PF00588,SpoU rRNA Methylase family
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694413.1,4017,3555,-,,
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_039406865.1,4402,4723,+,PF13698,Domain of unknown function (DUF4156)
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_039406862.1,4824,5841,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694414.1,5927,7067,+,PF13784,Fic/DOC family N-terminal
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694415.1,7210,8113,+,PF00561,alpha/beta hydrolase fold
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_039406853.1,8634,8250,-,PF03692,Putative zinc- or iron-chelating domain
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694416.1,8925,10578,+,PF00501,AMP-binding enzyme
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694417.1,10668,11679,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_003468167.1,11743,11902,+,PF07043,Protein of unknown function (DUF1328)
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694418.1,12498,12015,-,PF00583,Acetyltransferase (GNAT) family
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,NP_635617.2,12494,13601,+,,
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694419.1,13942,14587,+,PF02036,SCP-2 sterol transfer family
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_047694421.1,14583,16257,+,PF03109,ABC1 family
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_081422393.1,16290,16959,+,PF01596,O-methyltransferase
WP_047694416.1,Xanthomonas cannabis pv. phaseoli,NZ_KN265474.1,WP_081422401.1,17108,17846,+,PF00849,RNA pseudouridylate synthase
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_011345962.1,16550,15833,-,PF00849,RNA pseudouridylate synthase
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_011345961.1,17346,16842,-,PF07883,Cupin domain
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_008572222.1,19029,17355,-,PF03109,ABC1 family
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_011345960.1,19670,19025,-,PF02036,SCP-2 sterol transfer family
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_031420676.1,19874,19679,-,,
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_065624926.1,19904,21008,+,PF07478,D-ala D-ala ligase C-terminus
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_003468167.1,21355,21196,-,PF07043,Protein of unknown function (DUF1328)
WP_065647158.1,Xanthomonas euvesicatoria,NZ_JTEJ01000085.1,WP_008572201.1,22430,21419,-,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411840.1,376655,374462,-,PF03781,Sulfatase-modifying factor enzyme 1
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411843.1,377601,376698,-,PF00294,pfkB family carbohydrate kinase
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411847.1,379070,377597,-,PF00144,Beta-lactamase
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411852.1,381558,379287,-,PF00593,TonB dependent receptor
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_036107659.1,383019,382137,-,PF03466,LysR substrate binding domain
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411856.1,385955,383363,-,PF00474,Sodium:solute symporter family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411860.1,386898,386043,-,PF03328,HpcH/HpaI aldolase/citrate lyase family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411863.1,387268,388171,+,PF00561,alpha/beta hydrolase fold
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411869.1,388178,389849,+,PF00501,AMP-binding enzyme
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411873.1,390198,391209,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_036107675.1,391292,391454,+,PF07043,Protein of unknown function (DUF1328)
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411878.1,391603,392266,+,PF02036,SCP-2 sterol transfer family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_046658734.1,392262,393951,+,PF03109,ABC1 family
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411880.1,397231,394444,-,PF05193,Peptidase M16 inactive domain
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411883.1,397366,398131,+,PF00849,RNA pseudouridylate synthase
WP_096411869.1,Lysobacter capsici,NZ_CP023465.1,WP_096411886.1,398779,398134,-,PF09832,Uncharacterized protein conserved in bacteria (DUF2059)
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255464.1,754271,755738,+,PF13516,Leucine Rich repeat
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_010041909.1,755977,757649,+,,
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255465.1,758061,765168,+,PF00109,"Beta-ketoacyl synthase, N-terminal domain"
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255466.1,765277,772861,+,PF00109,"Beta-ketoacyl synthase, N-terminal domain"
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255467.1,772898,773201,+,PF08681,Protein of unknown function (DUF1778)
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255468.1,773378,774542,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255469.1,774535,775420,+,PF00561,alpha/beta hydrolase fold
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255470.1,775427,775841,+,,
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255471.1,776221,777946,+,PF00501,AMP-binding enzyme
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255472.1,777942,778938,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255473.1,779468,779033,-,PF01850,PIN domain
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255474.1,779774,779468,-,,
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255475.1,780332,780017,-,,
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255476.1,781797,780657,-,PF07596,Protein of unknown function (DUF1559)
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255477.1,784937,781814,-,PF00515,Tetratricopeptide repeat
WP_088255471.1,Fimbriiglobus ruber,NZ_NIDE01000005.1,WP_088255478.1,786690,785295,-,,
WP_057680274.1,Xanthomonas euvesicatoria,NZ_JPYC01000159.1,WP_057680274.1,0,1582,+,PF00501,AMP-binding enzyme
WP_057680274.1,Xanthomonas euvesicatoria,NZ_JPYC01000159.1,WP_008572201.1,1809,2820,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_057680274.1,Xanthomonas euvesicatoria,NZ_JPYC01000159.1,WP_003468167.1,2884,3043,+,PF07043,Protein of unknown function (DUF1328)
WP_057680274.1,Xanthomonas euvesicatoria,NZ_JPYC01000159.1,WP_011345959.1,3231,3824,+,,
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611202.1,447,96,-,,
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611203.1,2177,518,-,PF03109,ABC1 family
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611209.1,2815,2173,-,PF02036,SCP-2 sterol transfer family
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611210.1,2934,4050,+,PF07478,D-ala D-ala ligase C-terminus
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_003468167.1,4322,4163,-,PF07043,Protein of unknown function (DUF1328)
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611211.1,5395,4384,-,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611212.1,5582,6707,+,PF00144,Beta-lactamase
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_003468118.1,6690,8276,+,,
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_074375663.1,9939,8286,-,PF00501,AMP-binding enzyme
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611217.1,10149,10524,+,PF03692,Putative zinc- or iron-chelating domain
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_003480178.1,11064,10590,-,,
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611220.1,12225,11319,-,PF00561,alpha/beta hydrolase fold
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611221.1,13481,12398,-,PF13784,Fic/DOC family N-terminal
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_003480168.1,14615,13598,-,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611222.1,15035,14717,-,PF13698,Domain of unknown function (DUF4156)
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_009611223.1,18149,15272,-,PF05193,Peptidase M16 inactive domain
WP_074375663.1,Xanthomonas translucens pv. graminis,NZ_FLUK01000283.1,WP_074375662.1,18562,18973,+,,
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919402.1,5317142,5316728,-,PF00472,RF-1 domain
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919403.1,5317324,5317981,+,,
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_082648040.1,5317922,5318663,+,PF09832,Uncharacterized protein conserved in bacteria (DUF2059)
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919405.1,5319599,5318837,-,PF00849,RNA pseudouridylate synthase
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919406.1,5319747,5322543,+,PF05193,Peptidase M16 inactive domain
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919407.1,5324961,5323275,-,PF03109,ABC1 family
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919408.1,5325617,5324957,-,PF02036,SCP-2 sterol transfer family
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919409.1,5326671,5325651,-,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_082648041.1,5328726,5327010,-,PF00501,AMP-binding enzyme
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919410.1,5329663,5328730,-,PF00561,alpha/beta hydrolase fold
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919411.1,5329952,5330807,+,PF03328,HpcH/HpaI aldolase/citrate lyase family
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919412.1,5330803,5333302,+,PF00474,Sodium:solute symporter family
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919413.1,5333383,5334262,+,PF03466,LysR substrate binding domain
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919414.1,5334544,5336824,+,PF00593,TonB dependent receptor
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919415.1,5336928,5338347,+,PF00144,Beta-lactamase
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_057919416.1,5338343,5339285,+,PF00294,pfkB family carbohydrate kinase
WP_082648041.1,Lysobacter antibioticus,NZ_CP011129.1,WP_082648042.1,5339295,5341491,+,PF03781,Sulfatase-modifying factor enzyme 1
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113470.1,97339,96436,-,PF00294,pfkB family carbohydrate kinase
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113473.1,97677,97335,-,,
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_082578457.1,99034,97801,-,PF00144,Beta-lactamase
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113479.1,101458,99187,-,PF00593,TonB dependent receptor
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113482.1,102918,102036,-,PF03466,LysR substrate binding domain
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_082578465.1,105481,103072,-,PF00474,Sodium:solute symporter family
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113488.1,106598,105743,-,PF03328,HpcH/HpaI aldolase/citrate lyase family
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113491.1,106851,107766,+,PF00561,alpha/beta hydrolase fold
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113494.1,107773,109444,+,PF00501,AMP-binding enzyme
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113497.1,109614,110625,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_036107675.1,110709,110871,+,PF07043,Protein of unknown function (DUF1328)
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113500.1,111042,111705,+,PF02036,SCP-2 sterol transfer family
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113504.1,111701,113390,+,PF03109,ABC1 family
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113507.1,116561,113771,-,PF05193,Peptidase M16 inactive domain
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_056113508.1,116696,117455,+,PF00849,RNA pseudouridylate synthase
WP_056113494.1,Lysobacter sp. Root690,NZ_LMHM01000015.1,WP_082578458.1,118108,117469,-,PF09832,Uncharacterized protein conserved in bacteria (DUF2059)
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653819.1,4139055,4138251,-,PF13561,Enoyl-(Acyl carrier protein) reductase
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653820.1,4139491,4139059,-,PF07977,FabA-like domain
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653821.1,4140949,4139497,-,PF01593,Flavin containing amine oxidoreductase
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653822.1,4142429,4141037,-,PF01593,Flavin containing amine oxidoreductase
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653823.1,4142755,4142503,-,PF00550,Phosphopantetheine attachment site
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653824.1,4144034,4142780,-,PF00109,"Beta-ketoacyl synthase, N-terminal domain"
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653825.1,4145112,4144125,-,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653826.1,4146119,4145150,-,PF13717,zinc-ribbon domain
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653827.1,4148004,4146315,-,PF00501,AMP-binding enzyme
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653828.1,4149049,4148050,-,PF08443,RimK-like ATP-grasp domain
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653829.1,4149136,4149505,+,,
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653830.1,4149787,4151620,+,PF00400,"WD domain, G-beta repeat"
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_081444889.1,4152756,4151631,-,PF02289,Cyclohydrolase (MCH)
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653832.1,4152711,4153374,+,PF02742,"Iron dependent repressor, metal binding and dimerisation domain"
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653833.1,4153917,4153407,-,PF12867,DinB superfamily
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653834.1,4154390,4153955,-,PF01047,MarR family
WP_002653827.1,Blastopirellula marina DSM 3645,NZ_CH672376.1,WP_002653835.1,4154564,4155509,+,PF01556,DnaJ C terminal domain
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135905.1,130782,129927,-,PF12833,Helix-turn-helix domain
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135718.1,131376,130896,-,PF00588,SpoU rRNA Methylase family
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135723.1,132176,131480,-,PF00106,short chain dehydrogenase
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135726.1,132413,135305,+,PF05193,Peptidase M16 inactive domain
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135730.1,135486,135807,+,PF13698,Domain of unknown function (DUF4156)
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135733.1,135999,137022,+,PF08541,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135908.1,137155,138061,+,PF00561,alpha/beta hydrolase fold
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135736.1,138643,138259,-,PF03692,Putative zinc- or iron-chelating domain
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135739.1,138723,140400,+,PF00501,AMP-binding enzyme
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135742.1,140396,141389,+,PF01073,3-beta hydroxysteroid dehydrogenase/isomerase family
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135745.1,141592,141772,+,PF07043,Protein of unknown function (DUF1328)
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_082539029.1,141945,142101,+,PF07043,Protein of unknown function (DUF1328)
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135748.1,142164,142818,+,PF02036,SCP-2 sterol transfer family
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_056135751.1,142814,144506,+,PF03109,ABC1 family
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_082539030.1,144614,146000,+,PF00990,"Diguanylate cyclase, GGDEF domain"
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_082539031.1,148882,146053,-,PF05193,Peptidase M16 inactive domain
WP_056135739.1,Lysobacter sp. Root494,NZ_LMFH01000009.1,WP_082539032.1,148975,149713,+,PF00849,RNA pseudouridylate synthase
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941321.1,427390,426427,-,PF00294,pfkB family carbohydrate kinase
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_083512240.1,428994,427386,-,PF00144,Beta-lactamase
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941323.1,431468,429191,-,PF00593,TonB dependent receptor
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941324.1,432671,431789,-,PF03466,LysR substrate binding domain
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941325.1,432856,433672,+,PF05721,Phytanoyl-CoA dioxygenase (PhyH)
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941326.1,436224,433785,-,PF00474,Sodium:solute symporter family
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057941327.1,437168,436313,-,PF03328,HpcH/HpaI aldolase/citrate lyase family
WP_057941328.1,Lysobacter gummosus,NZ_CP011131.1,WP_057945200.1,437740,438643,+,PF00561,alpha/beta hydrolase fold
